,MS_Water_daily,sum_up_3_diff,S5_daily,ISWR_h_daily,mean_lwc_3_diff,mean_lwc_2_diff,water_1_diff,RH_daily,prop_up,MS_Rain_daily,Qs_daily,TSS_mod_daily,max_depth_wet_layer,prop_wet_2_diff,max_lwc,MS_Evap_daily,TA_daily,water_2_diff,prop_wet,HN24_daily,S5,TSS_mod,HN72_24_daily,MS_Sublimation_daily,ISWR_diff_daily,pAlbedo,prop_wet_3_diff,depth_max_lwc_2,HS_3_diff,HS_1_diff,zSd,HS_2_diff,water_3_diff,water,HN24,mean_lwc,ILWR,Qg0_daily,ILWR_daily,elevation,Qs,TA,LWR_net,Qw_daily,pAlbedo_daily,HS,sum_up,station_code,aspect,profile_time,datum,probability_wet_AvD_model_2001_2022
0,0.0,-2.299221789883269,0.0,68.86775,-1.3991318074191006,0.0,0.0,89.6625,0.0,0.0,14.1475,-7.075000000000001,0.0,0.0,0.0,0.0,-1.575,0.0,0.0,5.82475,0.0,-4.0,31.330750000000002,0.0023750000000000004,42.598875,0.894,-0.4554064719810576,44.260000000000005,21.430000000000003,-1.7899999999999991,19.832,21.790000000000003,-35.45400000000001,0.0,4.34,0.0,223.36700000000002,0.877875,214.92112499999996,2536.0,23.397,0.2,-72.72,8.367750000000001,0.891875,46.77,0.0,WFJ2,,2021-11-15 15:00:00,2021-11-15,0.103
0,0.21925,0.8115315315315321,0.0165,86.86025000000001,0.3058397464916254,0.3058397464916254,13.51200000000001,72.1375,0.4306306306306312,0.1,16.410500000000003,-6.7250000000000005,7.479999999999997,0.162290629244002,2.9,-0.00025,0.2875,13.51200000000001,0.162290629244002,0.0,0.102,0.0,28.595375,0.002,34.702,0.787,0.162290629244002,0.0,19.2,-2.5900000000000034,30.599,-4.380000000000003,13.51200000000001,13.51200000000001,0.0,0.3058397464916254,222.28900000000002,1.1418750000000002,217.95787499999997,2536.0,1.749,2.2,-91.50299999999999,14.610249999999999,0.8457499999999999,44.18,0.8115315315315321,WFJ2,,2021-11-16 15:00:00,2021-11-16,0.148
0,0.876625,2.1722478576137116,0.06975,96.172,0.7853431839847476,0.7853431839847476,19.441000000000003,89.375,0.6064601186552407,0.05,6.279250000000001,-2.9375,8.030000000000001,0.21925643469971404,7.0,-0.000125,0.12499999999999994,32.95300000000001,0.21925643469971404,0.0,0.262,0.0,5.82475,0.0011250000000000001,30.634875,0.807,0.21925643469971404,0.0,-6.600000000000001,-2.219999999999999,27.649,-4.810000000000002,32.95300000000001,32.95300000000001,0.0,0.7853431839847476,226.21099999999998,0.9647500000000001,224.3015,2536.0,0.953,0.3,-87.66,21.547,0.809625,41.96,2.1722478576137116,WFJ2,,2021-11-17 15:00:00,2021-11-17,0.334
0,0.0,0.0,0.0,121.479375,0.0,-0.3058397464916254,-32.95300000000001,64.5875,0.0,0.0,21.217,-9.525,0.0,-0.162290629244002,0.0,0.0,-1.0250000000000001,-13.51200000000001,0.0,0.0,0.0,-7.6,0.0,0.001,23.148375,0.745,0.0,38.15,-6.220000000000006,-1.4100000000000037,21.053,-3.6300000000000026,0.0,0.0,0.0,0.0,211.49900000000002,1.239875,205.73787500000003,2536.0,7.861000000000001,2.3,-69.059,29.979374999999997,0.78375,40.55,0.0,WFJ2,,2021-11-18 15:00:00,2021-11-18,0.029
0,0.141375,-0.08780490354958437,0.011875,132.21200000000002,-0.023591820919585893,-0.5030952584127081,11.22500000000001,46.8375,0.4822695035460995,0.0,32.869,-6.975,6.5,-0.031174966256163533,2.5,-0.000125,2.8499999999999996,-21.728,0.1880814684435505,0.0,0.095,0.0,0.0,-0.0005,25.4765,0.722,0.0257908391995485,0.0,-4.409999999999997,-0.779999999999994,26.6,-2.1899999999999977,-2.286999999999999,11.22500000000001,0.0,0.2822479255720395,242.493,2.3111249999999997,217.81862499999997,2536.0,5.636,7.1,-71.703,34.836999999999996,0.7655000000000001,39.77,0.7237266279819478,WFJ2,,2021-11-19 15:00:00,2021-11-19,0.025
0,0.119625,-1.6069645901565317,0.010125000000000002,145.644875,-0.5662165241277508,0.21912665985699672,-2.6440000000000197,37.712500000000006,0.5533596837944662,0.0,14.504,-6.525,7.3799999999999955,0.21450459652706833,1.8,-0.000625,4.875,8.58099999999999,0.21450459652706833,0.0,0.07400000000000001,0.0,0.0,0.000125,21.40975,0.726,-0.0047518381726457115,0.0,-2.8000000000000043,-0.6100000000000065,26.256999999999998,-1.3900000000000006,-24.37200000000002,8.58099999999999,0.0,0.21912665985699672,233.40200000000002,2.1772500000000004,222.04312499999997,2536.0,10.449000000000002,7.9,-80.613,40.769875,0.7453749999999999,39.16,0.56528326745718,WFJ2,,2021-11-20 15:00:00,2021-11-20,0.047
0,0.0,0.0,0.0,135.273875,0.0,-0.2822479255720395,-8.58099999999999,53.275,0.0,0.0,20.35775,-7.675000000000001,0.0,-0.1880814684435505,0.0,0.0,2.025,-11.22500000000001,0.0,0.30024999999999996,0.0,-6.0,0.30024999999999996,0.000625,19.885250000000003,0.746,0.0,36.36,-1.8599999999999994,-0.46999999999999886,25.221999999999998,-1.0800000000000054,0.0,0.0,0.0,0.0,228.11599999999999,2.2996250000000003,217.50287499999996,2536.0,8.252,4.4,-59.495,35.773875000000004,0.7783750000000002,38.69,0.0,WFJ2,,2021-11-21 15:00:00,2021-11-21,0.009
0,0.0,-0.7237266279819478,0.0,68.8375,-0.2822479255720395,-0.21912665985699672,0.0,95.4875,0.0,0.0,1.681125,-5.6625000000000005,0.0,-0.21450459652706833,0.0,0.0,-3.75,-8.58099999999999,0.0,2.132625,0.0,-4.3,2.432875,0.000125,38.17825,0.9,-0.1880814684435505,38.419999999999995,0.9599999999999937,2.039999999999999,20.241,1.5700000000000003,-11.22500000000001,0.0,2.441,0.0,207.699,2.184375,204.84125,2536.0,0.953,-3.1,-86.77799999999999,7.7124999999999995,0.8980000000000001,40.73,0.0,WFJ2,,2021-11-22 15:00:00,2021-11-22,0.011
0,0.023749999999999997,0.06176219855467082,0.002,112.4905,0.02801429690915205,0.04965380811078138,2.0079999999999987,84.15,0.14678362573099404,0.05,8.795874999999999,-8.952124999999999,0.0,0.06206726013847671,0.8,-0.000125,-2.5,2.0079999999999987,0.06206726013847671,0.0,0.016,0.0,2.432875,0.00075,23.58275,0.8270000000000001,-0.04613029586966993,0.0,1.1599999999999966,-0.3500000000000014,20.1,1.6799999999999997,1.1579999999999986,2.0079999999999987,0.0,0.04965380811078138,236.112,1.7795,207.59500000000003,2536.0,3.4939999999999998,4.4,-77.957,17.6155,0.88225,40.44,0.11742690058479525,WFJ2,,2021-11-23 12:00:00,2021-11-23,0.015
0,0.0,0.0,0.0,116.099625,0.0,0.0,0.0,58.74999999999999,0.0,0.0,49.90412499999999,-11.225,0.0,0.0,0.0,0.0,-2.2,0.0,0.0,0.0,0.0,-7.7,2.132625,0.0022500000000000003,18.798125,0.889,0.0,37.96,1.5500000000000043,-0.14000000000000057,26.864,-0.4899999999999949,0.0,0.0,0.0,0.0,208.102,2.463625,198.59187500000002,2536.0,34.301,0.4,-71.973,13.599625,0.8951250000000002,40.24,0.0,WFJ2,,2021-11-24 15:00:00,2021-11-24,0.011
0,0.0,0.0,0.0,50.83325,0.0,0.0,0.0,78.2875,0.0,0.0,20.618249999999996,-8.3125,0.0,0.0,0.0,0.0,-2.6875,0.0,0.0,0.0,0.0,-5.6,0.0,0.0017500000000000003,38.37575,0.9,0.0,38.07,-0.38999999999999346,0.10000000000000142,19.831,-0.03999999999999915,0.0,0.0,0.0,0.0,210.437,2.7865,204.540125,2536.0,3.4139999999999997,-1.3,-78.52,5.08325,0.9000000000000001,40.34,0.0,WFJ2,,2021-11-25 15:00:00,2021-11-25,0.004
0,0.0,0.0,0.0,56.66674999999999,0.0,0.0,0.0,99.5625,0.0,0.0,2.5109999999999997,-7.6875,0.0,0.0,0.0,0.0,-6.2875,0.0,0.0,0.0,0.0,-6.3,0.0,0.000375,35.552375,0.9,0.0,37.910000000000004,-0.21000000000000085,-0.1700000000000017,19.730999999999998,-0.07000000000000028,0.0,0.0,0.0,0.0,191.12400000000002,2.501875,192.797625,2536.0,-1.5090000000000001,-6.6,-94.479,5.6667499999999995,0.9000000000000001,40.17,0.0,WFJ2,,2021-11-26 15:00:00,2021-11-26,0.002
0,0.0,0.0,0.0,127.155,0.0,0.0,0.0,90.27499999999999,0.0,0.0,15.841125,-12.1,0.0,0.0,0.0,0.0,-8.274999999999999,0.0,0.0,5.12625,0.0,-10.6,5.12625,0.0013750000000000004,18.69625,0.883,0.0,42.46,4.469999999999999,4.539999999999999,19.627,4.369999999999997,0.0,0.0,5.48,0.0,187.968,2.577125,179.91387500000002,2536.0,22.901,-5.8,-79.843,14.405000000000001,0.8937500000000002,44.71,0.0,WFJ2,,2021-11-27 15:00:00,2021-11-27,0.0
0,0.0,0.0,0.0,75.83349999999999,0.0,0.0,0.0,99.7875,0.0,0.0,3.16775,-13.15,0.0,0.0,0.0,0.0,-12.625,0.0,0.0,11.38075,0.0,-13.5,16.50675,0.000375,29.633374999999997,0.9,0.0,55.98,17.879999999999995,13.509999999999998,19.518,18.049999999999997,0.0,0.0,14.437000000000001,0.0,161.33700000000002,2.7791249999999996,162.101625,2536.0,7.644,-12.8,-94.46799999999999,7.583499999999999,0.9000000000000001,58.22,0.0,WFJ2,,2021-11-28 15:00:00,2021-11-28,0.001
0,0.0,0.0,0.0,68.1945,0.0,0.0,0.0,100.0,0.0,0.0,2.2817499999999997,-14.125,0.0,0.0,0.0,0.0,-13.9,0.0,0.0,14.057,0.0,-14.1,30.563875000000003,0.000125,30.47925,0.9,0.0,67.21,29.269999999999996,11.219999999999999,19.392,24.729999999999997,0.0,0.0,15.462,0.0,156.46,2.500875,156.507125,2536.0,2.674,-13.9,-96.92,6.8195,0.9000000000000001,69.44,0.0,WFJ2,,2021-11-29 15:00:00,2021-11-29,0.001
0,0.0,0.0,0.0,63.194500000000005,0.0,0.0,0.0,100.0,0.0,0.0,1.2222499999999998,-11.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,15.191875,0.0,-7.8,40.629375,0.0,35.66575,0.9,0.0,74.66000000000001,32.160000000000004,7.430000000000007,19.253,18.650000000000006,0.0,0.0,14.38,0.0,188.571,2.261,172.07725,2536.0,2.251,-7.1,-90.698,6.3195,0.9000000000000001,76.87,0.0,WFJ2,,2021-11-30 15:00:00,2021-11-30,0.0
0,0.0,0.0,0.0,100.107,0.0,0.0,0.0,97.43749999999999,0.0,0.0,8.959375,-6.487499999999999,0.0,0.0,0.0,0.0,-3.7125000000000004,0.0,0.0,13.770875,0.0,-4.9,43.019375000000004,0.001375,22.60625,0.9,0.0,75.09,19.070000000000007,0.4200000000000017,19.096,7.8500000000000085,0.0,0.0,10.575,0.0,208.345,2.1053749999999996,205.7405,2536.0,13.945,-2.9,-83.56200000000001,11.607,0.8957500000000002,77.29,0.0,WFJ2,,2021-12-01 15:00:00,2021-12-01,0.031
