avalanche_id,location,trigger_date_time,trigger_date_time_accuracy_code,trigger_type,avalanche_type,avalanche_size,avalanche_moisture,start_zone_aspect,snow_depth_sat,lat,lon,Avalanche Event,closest_station,station_abbr,tre200h0,tre200hn,tre200hx,tre005h0,tre005hn,ure200h0,pva200h0,tde200h0,prestah0,pp0qffh0,pp0qnhh0,ppz700h0,ppz850h0,fkl010h1,dkl010h0,fkl010h0,fu3010h0,fu3010h1,fkl010h3,fu3010h3,wcc006h0,fve010h0,rre150h0,htoauths,gre000h0,oli000h0,olo000h0,osr000h0,ods000h0,sre000h0,erefaoh0,elevation,gradient_x,gradient_y,gradient_magnitude,aspect
ce082ed0-ea41-11ed-9704-3747ffc8acfd,7.997493 46.55824,2023-05-03 12:00:00+02:00,7,PERSON,SLAB,3,DRY,S,346,46.55824,7.997493,0,JUN,JUN,-2.9,-3.9,-2.2,,,31.6,1.5,-17.7,660.3,,1026.2,3109.8,,10.1,23.0,3.9,14.0,36.4,9.6,34.6,,,,,1046.0,185.0,,,,60.0,0.365,634.9352416992188,192.15087890625,1593.896484375,1605.4370006846825,353.12592737705734
b5d8fc03-e36a-4fa1-9d42-ea7105356bda,8.385358 46.779077,2023-04-16 05:00:00+02:00,3,EXPLOSIVE,UNKNOWN,2,DRY,NE,141,46.779077,8.385358,0,TIT,TIT,-9.8,-10.0,-9.7,,,94.3,2.8,-10.6,691.9,,1012.6,3008.0,,13.0,336.0,3.9,14.0,46.8,12.7,45.7,,,,,0.0,,,,,,0.0,739.8767700195312,888.02490234375,118.4326171875,895.8875554423712,277.59650059112585
c98d2b1a-9c67-4f2a-8b1b-1b27502b6c5d,8.423896 46.779967,2023-04-12 07:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,NW,213,46.779967,8.423896,0,TIT,TIT,-4.6,-4.7,-4.5,,,99.0,4.3,-4.8,690.1,,1010.2,2985.8,,25.3,268.0,12.0,43.2,91.1,24.2,87.1,,,,,99.0,,,,,,0.019,764.029541015625,305.74951171875,-790.576171875,847.6399279486448,201.1436112374965
11290122-2f71-4b65-840e-5b583a64fdd5,8.389124 46.787453,2023-04-12 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,WET,N,57,46.787453,8.389124,0,ENG,ENG,6.8,6.0,7.3,6.9,6.0,89.6,8.9,5.2,889.8,,1007.8,,1411.3,5.3,76.0,2.1,7.6,19.1,5.1,18.4,0.0,,0.0,0.0,105.0,324.0,,,,0.0,0.053,745.9564208984375,-514.3798828125,395.7275390625,648.9891748054537,52.42785973224594
514e8b36-8761-43bc-a150-8a7eaeb0c925,8.038115 46.78053,2023-05-09 11:00:00+02:00,4,EXPLOSIVE,FULL_DEPTH,1,WET,NW,45,46.78053,8.038115,0,BRZ,BRZ,,,,,,,,,948.7,,1015.2,,,4.2,258.0,2.5,9.0,15.1,4.1,14.8,,,0.0,,,,,,,,,628.7517700195312,-1166.30859375,-2373.486328125,2644.5629290397683,153.83093742679455
b2ae7f83-144e-4307-bbca-2bcde419c704,8.384786 46.783437,2023-04-16 08:30:00.000 +0200,4,EXPLOSIVE,LOOSE_SNOW,1,DRY,N,115,46.783437,8.384786,1,TIT,TIT,-9.5,-9.6,-9.3,,,94.1,2.8,-10.3,692.7,,1013.7,3017.0,,7.6,16.0,3.6,13.0,27.4,7.1,25.6,,,,,249.0,,,,,,0.057,742.1997680664062,-14.2822265625,283.0078125,283.3679656058845,2.8890286260990763
1360c83b-baa5-40fd-8967-adc55e27b8f8,8.035169 46.786944,2023-05-12 11:00:00+02:00,4,EXPLOSIVE,FULL_DEPTH,2,WET,SW,25,46.786944,8.035169,0,BRZ,BRZ,,,,,,,,,946.8,,1013.2,,,3.6,256.0,2.1,7.6,13.0,3.4,12.2,,,0.0,,,,,,,,,622.5305786132812,-663.46435546875,913.8427734375,1129.2889645885616,35.98024504551412
fdfaf590-ea4c-11ed-8348-fb5788bd30bc,8.001152 46.577404,2023-05-01 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,192,46.577404,8.001152,0,JUN,JUN,-6.3,-6.6,-6.0,,,94.6,3.6,-7.0,653.7,,1016.8,3036.8,,2.9,175.0,1.2,4.3,10.4,2.8,10.1,,,,,737.0,282.0,,,,0.0,0.244,627.396728515625,-1005.908203125,1479.8583984375,1789.3664221003392,34.2052297539768
931d9d63-4823-45cb-940f-26620aa25be9,8.425244 46.779006,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,292,46.779006,8.425244,0,TIT,TIT,-9.6,-9.8,-9.5,,,97.1,2.9,-10.0,692.5,,1013.4,3014.3,,8.1,12.0,2.5,9.0,29.2,7.6,27.4,,,,,150.0,,,,,,0.035,763.1732788085938,1680.46875,-810.24169921875,1865.6009302311816,244.2588574618955
71d13516-3cdb-4e54-a1af-c88570197f00,8.424437 46.779206,2023-04-17 06:30:00+02:00,5,EXPLOSIVE,SLAB,1,DRY,N,293,46.779206,8.424437,0,TIT,TIT,-9.4,-9.4,-9.3,,,95.4,2.9,-10.0,693.7,,1015.0,3028.0,,15.7,25.0,8.0,28.8,56.5,14.6,52.6,,,,,38.0,,,,,,0.012,763.7742309570312,647.42431640625,-475.48828125,803.2728995056283,233.70529779875366
a8219770-e77f-11ed-991c-c3bbd7ca6c9a,7.788493 46.554381,2023-04-29 15:11:00+02:00,0,NATURAL,SLAB,3,WET,NW,102,46.554381,7.788493,0,FRU,FRU,17.5,17.3,17.8,,,59.4,11.9,9.5,,,,,,6.5,57.0,3.3,11.9,23.4,6.2,22.3,,,0.0,,318.0,350.0,,,288.0,0.0,,647.3303833007812,-2223.6328125,274.98779296875,2240.571617045187,82.95025220388905
9879b1f6-3d1c-4854-ae1b-1f0a970d5832,8.425218 46.770162,2023-05-18 09:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,S,173,46.770162,8.425218,0,TIT,TIT,-1.6,-2.5,-0.9,,,77.4,4.2,-5.0,697.4,,1020.0,3067.6,,3.4,266.0,1.7,6.1,12.2,3.1,11.2,,,,,761.0,,,,,,0.279,762.6640625,1480.95703125,-900.0,1732.984053131711,238.7123167053758
d68cc42c-2801-4238-bb58-3d963f2ab1ea,8.380899 46.782267,2023-04-01 07:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,N,110,46.782267,8.380899,0,TIT,TIT,-10.8,-10.8,-10.6,,,97.0,2.6,-11.1,686.0,,1004.5,2941.7,,25.3,286.0,14.5,52.2,91.1,24.5,88.2,,,,,91.0,,,,,,0.013,740.3651733398438,2322.18017578125,308.7158203125,2342.6109848847414,277.5726253123122
97f65a13-9c8a-44c6-b5dc-c7c4d60fed1e,7.972757 46.575628,2023-04-20 07:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,63,46.575628,7.972757,0,JUN,JUN,-11.2,-11.5,-10.8,,,78.2,2.1,-14.2,647.7,,1008.2,2974.7,,12.1,349.0,3.6,13.0,43.6,11.8,42.5,,,,,248.0,247.0,,,,0.0,0.056,645.8840942382812,95.47119140625,1123.35205078125,1127.4016934451397,355.1422324947262
8339db4e-32c5-49bd-ae04-41feeaf45eaa,8.420784 46.781168,2023-04-12 07:00:00.000 +0200,3,EXPLOSIVE,SLAB,2,DRY,N,142,46.781168,8.420784,1,TIT,TIT,-4.6,-4.7,-4.5,,,99.0,4.3,-4.8,690.1,,1010.2,2985.8,,25.3,268.0,12.0,43.2,91.1,24.2,87.1,,,,,99.0,,,,,,0.019,759.7236328125,302.23388671875,504.82177734375,588.379426188259,329.0912861493857
2ed09558-7716-4dda-935c-3c151ebe5b3b,8.238855 46.748629,2023-04-19 08:30:00+02:00,4,EXPLOSIVE,SLAB,1,DRY,NW,60,46.748629,8.238855,0,MER,MER,9.4,8.6,10.3,16.9,14.9,72.3,8.5,4.6,950.1,1019.5,1019.3,,,2.6,330.0,1.0,3.6,9.4,2.5,9.0,0.0,,0.0,,484.0,,,,83.0,60.0,0.219,667.5252075195312,594.90966796875,-803.43017578125,999.7087377824496,216.51854871929072
0d183e05-ccd5-4337-8515-db8621df2658,8.421449 46.780606,2023-04-17 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,182,46.780606,8.421449,0,TIT,TIT,-9.4,-9.6,-9.3,,,95.6,2.9,-10.0,694.0,,1015.4,3030.7,,12.7,29.0,5.5,19.8,45.7,11.9,42.8,,,,,131.0,,,,,,0.028,760.1211547851562,676.9775390625,-425.830078125,799.7686189336653,237.82942760048624
b5d8fc03-e36a-4fa1-9d42-ea7105356bda,8.385358 46.779077,2023-04-19 05:00:00+02:00,3,EXPLOSIVE,UNKNOWN,2,DRY,NE,107,46.779077,8.385358,0,TIT,TIT,-6.7,-6.9,-6.4,,,78.7,2.9,-9.8,696.1,,1018.2,3053.6,,7.5,288.0,4.4,15.8,27.0,6.8,24.5,,,,,2.0,,,,,,0.005,739.8767700195312,888.02490234375,118.4326171875,895.8875554423712,277.59650059112585
b1c2736c-200d-4a78-a75a-d1aa12bb81e8,7.992735 46.584254,2023-06-05 08:00:00+02:00,3,EXPLOSIVE,UNKNOWN,0,UNKNOWN,,4,46.584254,7.992735,0,JUN,JUN,-2.8,-3.1,-2.3,,,58.3,2.9,-9.9,659.1,,1024.6,3096.0,,2.9,323.0,0.5,1.8,10.4,2.8,10.1,,,,,685.0,192.0,,,,60.0,0.264,629.8162231445312,-922.6318359375,1105.8837890625,1440.2181986062508,39.83802821390573
1aca9480-d131-11ed-bb43-5ff35461761d,8.354817 46.766741,2023-04-06 12:00:00+02:00,10,NATURAL,SLAB,3,DRY,NW,65,46.766741,8.354817,0,TIT,TIT,-11.7,-12.1,-11.4,,,69.4,1.7,-16.2,692.7,,1013.7,3017.8,,11.0,273.0,4.4,15.8,39.6,10.4,37.4,,,,,899.0,,,,,,0.175,722.8215942382812,411.43798828125,-947.4609375,1032.939226813127,203.47305250621116
26d0ed0c-b5fc-4983-9f76-b0f25e82ece7,8.388771 46.786265,2023-04-19 08:30:00+02:00,4,EXPLOSIVE,LOOSE_SNOW,1,DRY,NW,80,46.786265,8.388771,0,TIT,TIT,-6.5,-6.7,-6.4,,,78.4,3.0,-9.7,696.0,,1018.1,3052.4,,9.7,308.0,7.0,25.2,34.9,9.4,33.8,,,,,545.0,,,,,,0.12,745.5567626953125,1001.2939453125,-1150.927734375,1525.5242425713996,221.02289546196127
3c08ef45-da0c-4efd-bbb0-523da6d751f9,8.422511 46.78003,2023-04-26 07:30:00.000 +0200,2,EXPLOSIVE,SLAB,2,DRY,N,131,46.78003,8.422511,1,TIT,TIT,-9.2,-9.2,-9.1,,,23.4,0.7,-26.4,692.4,,1013.2,3013.0,,14.7,275.0,9.8,35.3,52.9,14.4,51.8,,,,,381.0,,,,,,0.118,760.8434448242188,714.55078125,-1498.095703125,1659.7811767539038,205.4998686787384
9f2be370-d7a6-11ed-a8d1-4961cd70d9e1,8.210814 46.503291,2023-04-11 12:00:00+02:00,7,NATURAL,SLAB,3,WET,S,135,46.503291,8.210814,0,ULR,ULR,3.6,3.0,4.4,4.0,3.3,89.0,7.0,2.0,865.6,,1017.9,,1494.4,2.3,45.0,0.8,2.9,8.3,2.2,7.9,,,2.4,0.0,132.0,313.0,,,131.0,0.0,0.071,686.5875244140625,1112.9150390625,-722.4609375,1326.8495356990802,237.00994253482378
5f7c51f6-7065-4c64-860a-51df7287e4b5,8.42359 46.779392,2023-05-17 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,102,46.779392,8.42359,0,TIT,TIT,-7.2,-7.3,-7.0,,,93.9,3.3,-8.0,694.2,,1015.8,3033.2,,23.4,50.0,12.0,43.2,84.2,21.1,76.0,,,,,147.0,,,,,,0.03,763.22314453125,604.35791015625,-1931.72607421875,2024.0588206336824,197.3727625092364
5f7c51f6-7065-4c64-860a-51df7287e4b5,8.42359 46.779392,2023-05-20 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,101,46.779392,8.42359,0,TIT,TIT,-1.4,-2.0,-0.5,,,83.7,4.6,-3.8,696.2,,1018.4,3054.6,,16.0,139.0,11.3,40.7,57.6,15.4,55.4,,,,,346.0,,,,,,0.092,763.22314453125,604.35791015625,-1931.72607421875,2024.0588206336824,197.3727625092364
ab2a9319-7f29-4629-a314-d5965080c33e,8.421443 46.780432,2023-05-02 07:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,119,46.780432,8.421443,0,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033,760.1211547851562,676.9775390625,-425.830078125,799.7686189336653,237.82942760048624
b4aeb776-bc6c-459f-adeb-919a10f47c8a,8.420466 46.780907,2023-04-03 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NW,113,46.780907,8.420466,0,TIT,TIT,-11.1,-11.4,-10.6,,,93.9,2.5,-11.9,692.7,,1013.6,3017.2,,10.4,32.0,6.3,22.7,37.4,9.9,35.6,,,,,76.0,,,,,,0.018,759.4605712890625,1555.8837890625,-442.19970703125,1617.502688086176,254.13425279336218
ff002b7f-49f5-4ba6-971a-c1b18578a2b6,8.389256 46.787371,2023-04-14 08:30:00.000 +0200,2,EXPLOSIVE,SLAB,1,DRY,N,125,46.787371,8.389256,1,ENG,ENG,1.2,0.8,1.7,1.5,0.4,85.8,5.7,-1.0,891.7,,1009.9,,1421.1,5.4,267.0,2.3,8.3,19.4,5.3,19.1,0.0,,0.0,7.0,184.0,295.0,,,,0.0,0.073,745.9564208984375,-514.3798828125,395.7275390625,648.9891748054537,52.42785973224594
ad1f7e7f-180e-4f38-9562-d610574cd4c5,8.239483 46.749076,2023-04-01 06:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,63,46.749076,8.239483,0,MER,MER,5.3,5.1,5.6,4.1,3.9,86.6,7.7,3.3,940.6,1010.5,1009.2,,,2.3,90.0,0.9,3.2,8.3,2.2,7.9,0.0,,0.0,,13.0,,,,10.0,0.0,0.016,668.8071899414062,636.328125,-222.91259765625,674.2429153204895,250.69409250408142
40432ba0-e72a-11ed-8f49-75cb9dad9a7e,7.996764 46.557888,2023-05-03 12:00:00+02:00,7,NATURAL,SLAB,3,DRY,S,330,46.557888,7.996764,0,JUN,JUN,-2.9,-3.9,-2.2,,,31.6,1.5,-17.7,660.3,,1026.2,3109.8,,10.1,23.0,3.9,14.0,36.4,9.6,34.6,,,,,1046.0,185.0,,,,60.0,0.365,636.23876953125,-1407.12890625,701.5869140625,1572.3345562532368,63.499402519328505
a9add040-dd0c-11ed-8f1e-7bb69ddca4ec,8.245886 46.75731,2023-04-17 12:15:00.000 +0200,0,NATURAL,FULL_DEPTH,2,WET,S,39,46.75731,8.245886,1,MER,MER,11.6,11.2,11.9,19.5,18.3,60.7,8.3,4.2,949.4,1018.2,1018.5,,,8.4,327.0,3.8,13.7,30.2,8.1,29.2,0.0,,0.0,,848.0,,,,368.0,39.0,0.412,672.0734252929688,1789.013671875,-676.42822265625,1912.622560402748,249.28833442851726
3efdca94-9b97-483a-8a85-137add93bbd1,8.426389 46.777499,2023-05-02 07:30:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,NE,183,46.777499,8.426389,0,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033,763.458251953125,-2435.6689453125,65.80810546875,2436.5578010597433,88.45233088164204
fdfaf590-ea4c-11ed-8348-fb5788bd30bc,8.001152 46.577404,2023-05-01 12:00:00.000 +0200,7,NATURAL,SLAB,2,DRY,NW,192,46.577404,8.001152,1,JUN,JUN,-6.3,-6.6,-6.0,,,94.6,3.6,-7.0,653.7,,1016.8,3036.8,,2.9,175.0,1.2,4.3,10.4,2.8,10.1,,,,,737.0,282.0,,,,0.0,0.244,627.396728515625,-1005.908203125,1479.8583984375,1789.3664221003392,34.2052297539768
3efdca94-9b97-483a-8a85-137add93bbd1,8.426389 46.777499,2023-05-05 07:30:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,NE,160,46.777499,8.426389,0,TIT,TIT,-0.1,-0.6,0.6,,,68.5,4.1,-5.3,701.9,,1026.2,3119.6,,4.1,183.0,2.3,8.3,14.8,4.0,14.4,,,,,397.0,,,,,,0.145,763.458251953125,-2435.6689453125,65.80810546875,2436.5578010597433,88.45233088164204
8d0101b0-de65-11ed-ad4d-6fea2397c693,7.846102 46.562407,2023-04-20 12:00:00+02:00,7,NATURAL,FULL_DEPTH,2,WET,S,110,46.562407,7.846102,0,INT,INT,5.8,5.5,5.9,6.7,5.8,93.2,8.6,4.8,943.1,1011.8,1010.7,,,6.3,299.0,2.0,7.2,22.7,5.9,21.2,0.0,,1.2,,79.0,,,,79.0,0.0,0.049,668.0802612304688,2308.99658203125,-617.98095703125,2390.2647717533837,255.01650424577497
c8955470-dce3-11ed-bcd6-6b951ea9af39,8.419791 46.782658,2023-04-16 12:00:00+02:00,7,EXPLOSIVE,SLAB,2,DRY,N,310,46.782658,8.419791,0,TIT,TIT,-9.1,-9.2,-9.1,,,96.8,3.0,-9.5,693.9,,1015.2,3029.6,,7.4,16.0,3.6,13.0,26.6,7.0,25.2,,,,,654.0,,,,,,0.147,760.7146606445312,3990.0146484375,1105.0048828125,4140.199594921155,285.47967510578906
bafec949-69be-4d29-96df-732ded5d7686,8.389718 46.787228,2023-04-04 08:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,N,71,46.787228,8.389718,0,TIT,TIT,-12.5,-13.3,-11.8,,,18.8,0.4,-31.7,688.7,,1008.2,2973.0,,19.4,315.0,4.7,16.9,69.8,18.7,67.3,,,,,471.0,,,,,,0.106,746.5532836914062,2276.91650390625,-1173.01025390625,2561.308615050101,242.74361235020513
2a2d7868-aa56-44d4-b082-8c267cccfbe3,8.388637 46.786311,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,NW,139,46.786311,8.388637,0,TIT,TIT,-9.6,-9.8,-9.5,,,97.1,2.9,-10.0,692.5,,1013.4,3014.3,,8.1,12.0,2.5,9.0,29.2,7.6,27.4,,,,,150.0,,,,,,0.035,745.34130859375,-705.322265625,-46.25244140625,706.8371712936591,93.75187474862615
3efdca94-9b97-483a-8a85-137add93bbd1,8.426389 46.777499,2023-05-02 07:30:00.000 +0200,4,EXPLOSIVE,SLAB,3,DRY,NE,183,46.777499,8.426389,1,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033,763.458251953125,-2435.6689453125,65.80810546875,2436.5578010597433,88.45233088164204
a4ad0c82-16f6-4de1-af92-ac146cabf042,8.423474 46.779387,2023-05-02 07:30:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,N,131,46.779387,8.423474,1,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033,763.22314453125,604.35791015625,-1931.72607421875,2024.0588206336824,197.3727625092364
acaee50d-c93e-4865-b666-dcf8ca1d9f21,8.226812 46.595085,2023-04-21 12:00:00.000 +0200,7,PERSON,SLAB,1,DRY,NW,256,46.595085,8.226812,1,GRH,GRH,1.9,1.3,2.4,,,76.3,5.4,-1.8,799.3,,1013.9,,1461.9,10.7,152.0,7.0,25.2,38.5,10.2,36.7,,,0.0,186.0,555.0,311.0,,,,0.0,0.188,675.0115356445312,1040.95458984375,708.3984375,1259.1325602847428,304.23637214155286
f4bf91bd-2855-4c53-b901-3cb18add524d,8.420301 46.78111,2023-04-16 08:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,173,46.78111,8.420301,0,TIT,TIT,-9.5,-9.6,-9.3,,,94.1,2.8,-10.3,692.7,,1013.7,3017.0,,7.6,16.0,3.6,13.0,27.4,7.1,25.6,,,,,249.0,,,,,,0.057,759.58349609375,874.072265625,-621.826171875,1072.6929260340712,234.57146728890586
d1dc6b80-4759-4599-8761-9b826a9ee094,8.401311 46.769587,2023-04-13 00:00:00+02:00,6,NATURAL,SLAB,3,DRY,NW,196,46.769587,8.401311,0,TIT,TIT,-10.0,-10.3,-9.6,,,98.5,2.8,-10.2,685.5,,1003.9,2936.3,,16.3,265.0,7.5,27.0,58.7,16.1,58.0,,,,,0.0,,,,,,-0.001,747.0386352539062,-160.400390625,-956.9091796875,970.2594825524029,170.48434964326998
8cb21b8c-4e00-4409-bc59-db5c053ba65d,8.42279 46.779714,2023-04-17 06:30:00+02:00,5,EXPLOSIVE,SLAB,2,DRY,N,162,46.779714,8.42279,0,TIT,TIT,-9.4,-9.4,-9.3,,,95.4,2.9,-10.0,693.7,,1015.0,3028.0,,15.7,25.0,8.0,28.8,56.5,14.6,52.6,,,,,38.0,,,,,,0.012,761.37451171875,-2.08740234375,-1899.31640625,1899.3175533067028,179.93703034634154
9312b9e3-9422-40e1-8539-92240b8f9de8,8.390152 46.787449,2023-04-15 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,N,110,46.787449,8.390152,0,TIT,TIT,-9.0,-9.1,-8.8,,,97.9,3.0,-9.3,685.0,,1003.1,2929.2,,13.6,300.0,9.7,34.9,49.0,13.3,47.9,,,,,147.0,,,,,,0.023,747.4361572265625,-1821.86279296875,1637.07275390625,2449.324649364818,48.05806036606041
be39a3d6-d2cf-47e2-870e-49c1b9134b29,8.422461 46.779843,2023-05-17 07:00:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,N,76,46.779843,8.422461,1,TIT,TIT,-7.2,-7.3,-7.0,,,93.9,3.3,-8.0,694.2,,1015.8,3033.2,,23.4,50.0,12.0,43.2,84.2,21.1,76.0,,,,,147.0,,,,,,0.03,760.8377075195312,-135.46142578125,-1545.99609375,1551.91936638633,174.99248631940367
e5f438a3-68c9-465f-a6d1-9ab6a2ebaf71,8.384832 46.783436,2023-04-01 08:00:00.000 +0200,3,EXPLOSIVE,SLAB,1,DRY,N,68,46.783436,8.384832,1,TIT,TIT,-10.5,-10.6,-10.3,,,95.9,2.7,-11.1,686.2,,1004.9,2944.5,,24.1,280.0,14.1,50.8,86.8,23.6,85.0,,,,,202.0,,,,,,0.026,742.1997680664062,-14.2822265625,283.0078125,283.3679656058845,2.8890286260990763
c8955470-dce3-11ed-bcd6-6b951ea9af39,8.419791 46.782658,2023-04-18 12:00:00+02:00,7,EXPLOSIVE,SLAB,2,DRY,N,265,46.782658,8.419791,0,TIT,TIT,-6.1,-6.3,-5.8,,,71.5,2.8,-10.4,695.3,,1017.1,3044.8,,4.8,136.0,3.3,11.9,17.3,4.6,16.6,,,,,971.0,,,,,,0.272,760.7146606445312,3990.0146484375,1105.0048828125,4140.199594921155,285.47967510578906
0d183e05-ccd5-4337-8515-db8621df2658,8.421449 46.780606,2023-04-15 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,175,46.780606,8.421449,0,TIT,TIT,-9.0,-9.1,-8.8,,,97.9,3.0,-9.3,685.0,,1003.1,2929.2,,13.6,300.0,9.7,34.9,49.0,13.3,47.9,,,,,147.0,,,,,,0.023,760.1211547851562,676.9775390625,-425.830078125,799.7686189336653,237.82942760048624
10ab716e-5fe3-4dac-9343-2f5c3d5e2a92,8.244594 46.61198,2023-05-12 12:00:00+02:00,7,NATURAL,SLAB,4,WET,NW,113,46.61198,8.244594,0,GRH,GRH,3.0,2.8,3.2,,,88.7,6.7,1.3,799.2,,1013.8,,1458.5,5.4,6.0,2.3,8.3,19.4,5.0,18.0,,,0.0,107.0,733.0,316.0,,,,0.0,0.29,680.986328125,-652.8076171875,-236.75537109375,694.4140629334639,109.93431582636845
ae543637-3b77-4592-997d-c9f3fc4c3078,8.424992 46.778957,2023-04-30 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,197,46.778957,8.424992,0,TIT,TIT,-2.5,-2.8,-2.2,,,55.7,2.8,-10.2,696.8,,1019.2,3060.9,,4.1,178.0,2.8,10.1,14.8,3.8,13.7,,,,,281.0,,,,,,0.108,763.2218017578125,1885.0341796875,538.87939453125,1960.5470819239442,285.9537753137972
5dfb93d0-d046-11ed-b49c-43d9bede54f5,8.263448 46.782775,2023-04-01 05:45:00+02:00,0,EXPLOSIVE,SLAB,2,DRY,NW,51,46.782775,8.263448,0,GIH,GIH,8.6,8.0,9.6,,,64.9,7.3,2.3,953.5,1009.1,1008.7,,,9.8,247.0,3.0,10.8,35.3,9.2,33.1,0.0,,0.0,,10.0,,,,10.0,0.0,0.054,684.3196411132812,175.78125,-795.95947265625,815.1383501975466,192.45342407958165
e5f438a3-68c9-465f-a6d1-9ab6a2ebaf71,8.384832 46.783436,2023-04-04 08:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,N,68,46.783436,8.384832,0,TIT,TIT,-12.5,-13.3,-11.8,,,18.8,0.4,-31.7,688.7,,1008.2,2973.0,,19.4,315.0,4.7,16.9,69.8,18.7,67.3,,,,,471.0,,,,,,0.106,742.1997680664062,-14.2822265625,283.0078125,283.3679656058845,2.8890286260990763
9793e5e8-7a24-425c-8b33-04a387b5aa44,8.40304 46.792701,2023-04-02 06:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,NW,71,46.792701,8.40304,0,ENG,ENG,1.2,0.8,1.5,-0.4,-0.6,92.6,6.2,0.1,894.1,,1012.6,,1442.4,3.9,85.0,1.4,5.0,14.0,3.7,13.3,0.0,,0.0,0.0,13.0,244.0,,,,0.0,0.014,753.0325317382812,-2151.45263671875,-107.33642578125,2154.1284911405714,92.8561304264642
fe8541fa-4448-482f-8c28-995faac1b624,8.419783 46.781356,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,163,46.781356,8.419783,0,TIT,TIT,-9.6,-9.8,-9.5,,,97.1,2.9,-10.0,692.5,,1013.4,3014.3,,8.1,12.0,2.5,9.0,29.2,7.6,27.4,,,,,150.0,,,,,,0.035,758.8815307617188,-1939.5263671875,-1050.18310546875,2205.594496734957,118.43393634386692
40432ba0-e72a-11ed-8f49-75cb9dad9a7e,7.996764 46.557888,2023-04-29 12:00:00+02:00,7,NATURAL,SLAB,3,DRY,S,321,46.557888,7.996764,0,JUN,JUN,-5.4,-5.5,-5.3,,,87.5,3.6,-7.1,657.1,,1021.7,3076.0,,7.0,314.0,4.4,15.8,25.2,6.5,23.4,,,,,974.0,244.0,,,,36.0,0.263,636.23876953125,-1407.12890625,701.5869140625,1572.3345562532368,63.499402519328505
f4bbdd10-e717-11ed-acf0-f7b342f82229,7.841373 46.562945,2023-04-30 12:00:00+02:00,7,NATURAL,UNKNOWN,3,UNKNOWN,NW,146,46.562945,7.841373,0,INT,INT,14.9,14.7,15.1,19.6,18.8,68.7,11.6,9.2,948.1,1014.8,1016.0,,,8.5,300.0,4.5,16.2,30.6,7.9,28.4,0.0,,0.0,,475.0,,,,440.0,0.0,0.283,665.4730224609375,-145.78857421875,540.41748046875,559.7368681522844,15.097306660713329
1a787419-5802-4808-a192-fbe672afe523,8.389757 46.787324,2023-04-18 08:30:00+02:00,4,EXPLOSIVE,LOOSE_SNOW,2,DRY,N,100,46.787324,8.389757,0,TIT,TIT,-6.1,-7.1,-5.1,,,76.1,3.0,-9.7,694.1,,1015.6,3031.7,,4.1,233.0,1.3,4.7,14.8,3.9,14.0,,,,,514.0,,,,,,0.154,746.5532836914062,2276.91650390625,-1173.01025390625,2561.308615050101,242.74361235020513
