avalanche_id,location,trigger_date_time,trigger_date_time_accuracy_code,trigger_type,avalanche_type,avalanche_size,avalanche_moisture,start_zone_aspect,snow_depth_sat,lat,lon,Avalanche Event,closest_station,station_abbr,tre200h0,tre200hn,tre200hx,tre005h0,tre005hn,ure200h0,pva200h0,tde200h0,prestah0,pp0qffh0,pp0qnhh0,ppz700h0,ppz850h0,fkl010h1,dkl010h0,fkl010h0,fu3010h0,fu3010h1,fkl010h3,fu3010h3,wcc006h0,fve010h0,rre150h0,htoauths,gre000h0,oli000h0,olo000h0,osr000h0,ods000h0,sre000h0,erefaoh0
fdfaf590-ea4c-11ed-8348-fb5788bd30bc,8.001152 46.577404,2023-05-01 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,0,46.611178406255,7.9968826528231585,0,JUN,JUN,-6.3,-6.6,-6.0,,,94.6,3.6,-7.0,653.7,,1016.8,3036.8,,2.9,175.0,1.2,4.3,10.4,2.8,10.1,,,,,737.0,282.0,,,,0.0,0.244
68246170-d6db-11ed-8552-37fbec7ec321,8.370977 46.777677,2023-04-11 15:00:00+02:00,3,NATURAL,FULL_DEPTH,2,WET,S,181,46.805353238311305,8.340993894665422,0,ENG,ENG,5.1,4.9,5.4,6.2,6.0,92.4,8.1,4.0,899.5,,1018.5,,1497.0,3.0,234.0,1.0,3.6,10.8,2.8,10.1,0.0,,0.3,0.0,129.0,334.0,,,,0.0,0.067
b5d8fc03-e36a-4fa1-9d42-ea7105356bda,8.385358 46.779077,2023-04-17 05:00:00+02:00,3,EXPLOSIVE,UNKNOWN,2,DRY,NE,59,46.757140694218485,8.395988851534755,0,TIT,TIT,-9.3,-9.4,-9.1,,,94.4,2.9,-10.1,693.5,,1014.8,3026.0,,13.9,18.0,8.3,29.9,50.0,13.6,49.0,,,,,1.0,,,,,,0.001
49e457f5-5bb7-4272-bb56-c1782a243205,8.423263 46.779484,2023-04-17 08:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,N,93,46.76100343104971,8.387215488619383,0,TIT,TIT,-9.6,-9.7,-9.4,,,91.6,2.7,-10.7,694.0,,1015.4,3030.7,,16.1,31.0,6.3,22.7,58.0,15.2,54.7,,,,,296.0,,,,,,0.057
110f1420-d9f1-11ed-8014-25b7abf6ec82,8.252181 46.759933,2023-04-13 02:00:00+02:00,4,NATURAL,FULL_DEPTH,2,WET,S,93,46.74239013601709,8.263068898852806,0,MER,MER,4.8,4.7,5.0,3.9,3.8,89.5,7.7,3.2,939.9,1009.8,1008.5,,,1.7,45.0,0.7,2.5,6.1,1.7,6.1,0.0,,0.5,,0.0,,,,1.0,0.0,-0.004
1aca9480-d131-11ed-bb43-5ff35461761d,8.354817 46.766741,2023-04-05 12:00:00+02:00,10,NATURAL,SLAB,3,DRY,NW,42,46.800616213752605,8.374788614704094,0,ENG,ENG,4.3,3.6,5.1,12.4,11.8,56.6,4.7,-3.5,898.7,,1017.7,,1488.6,7.1,235.0,3.4,12.2,25.6,6.6,23.8,0.0,,0.0,0.0,839.0,247.0,,,,60.0,0.329
27d50482-68af-45c1-b95c-82786dd48176,7.97274 46.575625,2023-04-02 08:00:00+02:00,3,EXPLOSIVE,LOOSE_SNOW,1,DRY,N,73,46.59020295355628,7.977887476264623,0,JUN,JUN,-15.1,-15.4,-14.9,,,77.9,1.5,-18.1,647.3,,1007.6,2979.0,,6.8,315.0,5.0,18.0,24.5,6.7,24.1,,,,,458.0,150.0,,,,60.0,0.07
e18fb476-2bc8-4cdf-829a-b6f36d7508bd,8.420851 46.780719,2023-04-27 00:00:00+02:00,6,NATURAL,SLAB,2,DRY,NW,0,46.82408239227205,8.423473360241898,0,ENG,ENG,6.1,5.9,6.2,4.8,4.6,84.9,8.0,3.8,899.5,,1018.5,,1498.1,2.6,45.0,1.0,3.6,9.4,2.5,9.0,0.0,,0.0,0.0,0.0,322.0,,,,0.0,-0.002
9879b1f6-3d1c-4854-ae1b-1f0a970d5832,8.425218 46.770162,2023-05-18 09:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,S,129,46.77856403559261,8.413086137536729,0,TIT,TIT,-1.6,-2.5,-0.9,,,77.4,4.2,-5.0,697.4,,1020.0,3067.6,,3.4,266.0,1.7,6.1,12.2,3.1,11.2,,,,,761.0,,,,,,0.279
5dfb93d0-d046-11ed-b49c-43d9bede54f5,8.263448 46.782775,2023-04-01 05:45:00+02:00,0,EXPLOSIVE,SLAB,2,DRY,NW,20,46.77505085906042,8.228910070216752,0,MER,MER,5.3,5.1,5.6,4.1,3.9,86.6,7.7,3.3,940.6,1010.5,1009.2,,,2.3,90.0,0.9,3.2,8.3,2.2,7.9,0.0,,0.0,,13.0,,,,10.0,0.0,0.016
f7fca170-d124-11ed-9f3d-c1122c0370be,8.243319 46.765333,2023-04-01 12:00:00+02:00,10,NATURAL,SLAB,3,WET,SW,0,46.80580047213468,8.287263403327014,0,GIH,GIH,11.4,10.4,12.2,,,58.2,7.9,3.5,953.8,1008.9,1009.0,,,8.9,233.0,3.9,14.0,32.0,8.6,31.0,0.0,,0.0,,426.0,,,,400.0,0.0,0.247
9793e5e8-7a24-425c-8b33-04a387b5aa44,8.40304 46.792701,2023-04-02 06:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,NW,42,46.79066158030975,8.398929025151876,0,ENG,ENG,1.2,0.8,1.5,-0.4,-0.6,92.6,6.2,0.1,894.1,,1012.6,,1442.4,3.9,85.0,1.4,5.0,14.0,3.7,13.3,0.0,,0.0,0.0,13.0,244.0,,,,0.0,0.014
c2674210-608f-480e-8889-772ed922cf40,8.384094 46.779592,2023-04-02 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,115,46.76820315259133,8.404526787089317,0,TIT,TIT,-11.8,-11.9,-11.7,,,95.3,2.4,-12.4,688.8,,1008.4,2974.4,,8.9,313.0,5.2,18.7,32.0,8.8,31.7,,,,,127.0,,,,,,0.022
bafec949-69be-4d29-96df-732ded5d7686,8.389718 46.787228,2023-04-01 08:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,N,113,46.79658153578677,8.354908121033526,0,ENG,ENG,5.9,5.5,6.2,5.2,4.8,58.5,5.4,-1.7,890.3,,1008.4,,1415.1,5.8,59.0,2.0,7.2,20.9,5.7,20.5,0.0,,0.1,0.0,88.0,321.0,,,,0.0,0.075
97f65a13-9c8a-44c6-b5dc-c7c4d60fed1e,7.972757 46.575628,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,291,46.54069240360019,7.951651765343257,0,JUN,JUN,-12.2,-12.6,-11.9,,,92.2,2.2,-13.2,650.5,,1012.2,3010.1,,18.5,302.0,11.9,42.8,66.6,18.2,65.5,,,,,198.0,261.0,,,,0.0,0.027
a4ad0c82-16f6-4de1-af92-ac146cabf042,8.423474 46.779387,2023-05-05 07:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,62,46.79622680900792,8.419581478447078,0,TIT,TIT,-0.1,-0.6,0.6,,,68.5,4.1,-5.3,701.9,,1026.2,3119.6,,4.1,183.0,2.3,8.3,14.8,4.0,14.4,,,,,397.0,,,,,,0.145
ce082ed0-ea41-11ed-9704-3747ffc8acfd,7.997493 46.55824,2023-05-06 12:00:00+02:00,7,PERSON,SLAB,3,DRY,S,186,46.53249236016389,8.031588161833938,0,JUN,JUN,-2.9,-3.2,-2.5,,,70.1,3.5,-7.6,659.9,,1025.6,3105.1,,12.0,312.0,4.9,17.6,43.2,11.6,41.8,,,,,1034.0,211.0,,,,60.0,0.32
b463a2d6-9b9e-4b10-99b6-7308c06e3b30,8.423808 46.779796,2023-04-21 08:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,N,179,46.74546847012611,8.417126534223275,0,TIT,TIT,-6.8,-7.2,-6.6,,,84.2,3.1,-9.1,690.2,,1010.3,2987.9,,16.7,168.0,9.9,35.6,60.1,15.4,55.4,,,,,283.0,,,,,,0.064
4b5d9a70-d15e-11ed-94cc-21edfa2a74e3,8.233716 46.754659,2023-04-03 15:30:00+02:00,1,NATURAL,FULL_DEPTH,2,WET,S,0,46.7394819574811,8.19841865592943,0,MER,MER,4.5,4.3,4.7,5.7,5.4,67.9,5.7,-0.9,950.7,1021.5,1019.9,,,12.7,327.0,6.2,22.3,45.7,12.3,44.3,0.0,,0.0,,198.0,,,,191.0,0.0,0.113
37f6f440-e68a-11ed-9633-279e930b62b5,7.970158 46.5442,2023-05-02 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,SE,211,46.53240970806789,7.9531963096119185,0,JUN,JUN,-8.5,-9.3,-7.8,,,67.9,2.2,-13.6,656.8,,1021.3,3078.7,,10.8,317.0,5.5,19.8,38.9,10.1,36.4,,,,,1061.0,187.0,,,,49.0,0.243
9f2be370-d7a6-11ed-a8d1-4961cd70d9e1,8.210814 46.503291,2023-04-10 12:00:00+02:00,7,NATURAL,SLAB,3,WET,S,31,46.5003220003133,8.243434234995963,0,ULR,ULR,11.7,11.1,12.6,17.6,17.1,23.5,3.3,-8.5,868.1,,1020.8,,1523.7,4.6,56.0,2.1,7.6,16.6,4.5,16.2,,,0.0,0.0,794.0,256.0,,,317.0,60.0,0.441
1bae5ef4-62c9-4601-861f-8e5b286b94b1,8.422604 46.780389,2023-04-15 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,0,46.81557269422272,8.408831112038548,0,ENG,ENG,0.5,0.3,0.7,0.3,0.2,96.3,6.1,-0.1,889.2,,1007.1,,1397.6,1.8,90.0,0.9,3.2,6.5,1.6,5.8,0.0,,1.3,0.0,49.0,316.0,,,,0.0,0.027
564bddb0-e717-11ed-acf0-f7b342f82229,7.822357 46.529218,2023-04-30 12:00:00+02:00,7,NATURAL,SLAB,3,UNKNOWN,N,201,46.50200151606228,7.835072920029259,0,JUN,JUN,-3.7,-4.4,-3.3,,,88.8,4.1,-5.3,656.2,,1020.4,3062.2,,5.7,135.0,4.4,15.8,20.5,5.5,19.8,,,,,676.0,258.0,,,,0.0,0.202
4b5d9a70-d15e-11ed-94cc-21edfa2a74e3,8.233716 46.754659,2023-04-05 15:30:00+02:00,1,NATURAL,FULL_DEPTH,2,WET,S,34,46.79264229733565,8.242977004949855,0,GIH,GIH,10.2,10.1,10.3,,,44.7,5.5,-1.3,962.8,1018.7,1018.5,,,3.9,47.0,1.8,6.5,14.0,3.7,13.3,0.0,,0.0,,527.0,,,,135.0,57.0,0.261
3127a717-5395-4ff5-9722-0942f1737558,8.42626 46.777558,2023-04-14 06:30:00+02:00,5,EXPLOSIVE,SLAB,2,DRY,NE,109,46.75915841797209,8.418086318781995,0,TIT,TIT,-13.5,-13.9,-13.1,,,100.0,2.2,-13.5,684.5,,1002.4,2926.6,,9.8,323.0,2.1,7.6,35.3,9.6,34.6,,,,,25.0,,,,,,0.008
2ed09558-7716-4dda-935c-3c151ebe5b3b,8.238855 46.748629,2023-04-17 08:30:00+02:00,4,EXPLOSIVE,SLAB,1,DRY,NW,161,46.74469966404275,8.258308404868524,0,MER,MER,7.9,6.8,8.9,14.6,8.4,77.8,8.3,4.2,950.5,1020.4,1019.7,,,2.7,143.0,0.8,2.9,9.7,2.6,9.4,0.0,,0.0,,555.0,,,,220.0,48.0,0.241
367958a0-d439-11ed-a920-a702e6e7f311,8.242864 46.759718,2023-04-08 15:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,S,0,46.7271859007342,8.227560441152361,0,MER,MER,11.1,10.9,11.2,13.1,12.6,48.0,6.3,0.5,950.5,1019.5,1019.7,,,12.6,321.0,6.9,24.8,45.4,12.2,43.9,0.0,,0.0,,371.0,,,,292.0,6.0,0.249
9fe44fc7-c389-4ba2-9149-62bca569dc15,8.426432 46.777678,2023-05-17 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,130,46.774190575316474,8.420196196007355,0,TIT,TIT,-7.2,-7.3,-7.0,,,93.9,3.3,-8.0,694.2,,1015.8,3033.2,,23.4,50.0,12.0,43.2,84.2,21.1,76.0,,,,,147.0,,,,,,0.03
ae543637-3b77-4592-997d-c9f3fc4c3078,8.424992 46.778957,2023-04-27 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,0,46.819265217639774,8.407440907708263,0,ENG,ENG,6.5,5.3,7.8,8.7,5.0,83.9,8.1,3.9,899.6,,1018.7,,1500.4,2.1,106.0,0.9,3.2,7.6,2.0,7.2,0.0,,0.0,0.0,260.0,286.0,,,,24.0,0.109
9793e5e8-7a24-425c-8b33-04a387b5aa44,8.40304 46.792701,2023-04-02 06:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,NW,85,46.799164068395264,8.358162979605376,0,ENG,ENG,1.2,0.8,1.5,-0.4,-0.6,92.6,6.2,0.1,894.1,,1012.6,,1442.4,3.9,85.0,1.4,5.0,14.0,3.7,13.3,0.0,,0.0,0.0,13.0,244.0,,,,0.0,0.014
6e6f00b6-dfe0-4527-9b3f-7c45ffdf4fee,8.379219 46.783826,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,58,46.76919267678418,8.347511916559471,0,TIT,TIT,-13.3,-13.6,-13.1,,,20.2,0.5,-31.5,688.6,,1008.1,2972.7,,22.7,49.0,6.8,24.5,81.7,21.8,78.5,,,,,257.0,,,,,,0.081
c7cfde41-7339-4d2c-afdf-9006721cfe7f,8.419526 46.781209,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NW,0,46.81510307041926,8.41594063918538,0,ENG,ENG,-3.7,-3.9,-3.3,-3.3,-3.4,89.3,4.2,-5.2,898.6,,1017.6,,1474.4,5.4,231.0,3.3,11.9,19.4,5.2,18.7,0.0,,0.0,0.0,44.0,289.0,,,,0.0,0.023
27d50482-68af-45c1-b95c-82786dd48176,7.97274 46.575625,2023-04-02 08:00:00+02:00,3,EXPLOSIVE,LOOSE_SNOW,1,DRY,N,202,46.53632891125479,7.951083646252476,0,JUN,JUN,-15.1,-15.4,-14.9,,,77.9,1.5,-18.1,647.3,,1007.6,2979.0,,6.8,315.0,5.0,18.0,24.5,6.7,24.1,,,,,458.0,150.0,,,,60.0,0.07
a4ad0c82-16f6-4de1-af92-ac146cabf042,8.423474 46.779387,2023-05-02 07:30:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,N,131,46.779387,8.423474,1,TIT,TIT,-6.7,-6.9,-6.5,,,97.5,3.6,-7.1,697.0,,1019.6,3064.7,,10.9,23.0,7.1,25.6,39.2,10.7,38.5,,,,,152.0,,,,,,0.033
d940ed50-ecda-11ed-aeab-3b3cc7819483,7.967581 46.511291,2023-05-06 12:00:00+02:00,7,NATURAL,SLAB,3,UNKNOWN,S,142,46.53250960972979,8.003783273726002,0,JUN,JUN,-2.9,-3.2,-2.5,,,70.1,3.5,-7.6,659.9,,1025.6,3105.1,,12.0,312.0,4.9,17.6,43.2,11.6,41.8,,,,,1034.0,211.0,,,,60.0,0.32
8339db4e-32c5-49bd-ae04-41feeaf45eaa,8.420784 46.781168,2023-04-15 07:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,N,0,46.80573995207342,8.397441066684786,0,ENG,ENG,0.5,0.3,0.7,0.3,0.2,96.3,6.1,-0.1,889.2,,1007.1,,1397.6,1.8,90.0,0.9,3.2,6.5,1.6,5.8,0.0,,1.3,0.0,49.0,316.0,,,,0.0,0.027
0d6a183c-f453-4a31-98c7-90213921e278,8.417328 46.785788,2023-04-03 06:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,NW,0,46.81750157612781,8.392392294127227,0,ENG,ENG,0.9,0.7,1.2,1.0,0.7,98.4,6.4,0.7,900.2,,1019.3,,1495.6,5.5,236.0,3.0,10.8,19.8,5.4,19.4,0.0,,0.4,0.0,2.0,323.0,,,,0.0,0.012
b121901c-cb98-4082-b65b-7aa17e40b945,8.420495 46.780984,2023-04-16 08:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,62,46.741438345667824,8.384434342814707,0,TIT,TIT,-9.5,-9.6,-9.3,,,94.1,2.8,-10.3,692.7,,1013.7,3017.0,,7.6,16.0,3.6,13.0,27.4,7.1,25.6,,,,,249.0,,,,,,0.057
c7cfde41-7339-4d2c-afdf-9006721cfe7f,8.419526 46.781209,2023-04-01 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NW,20,46.75213425065562,8.388161202585364,0,TIT,TIT,-10.8,-10.8,-10.6,,,97.0,2.6,-11.1,686.0,,1004.5,2941.7,,25.3,286.0,14.5,52.2,91.1,24.5,88.2,,,,,91.0,,,,,,0.013
97f65a13-9c8a-44c6-b5dc-c7c4d60fed1e,7.972757 46.575628,2023-04-19 07:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,202,46.582433377984565,8.009804894650753,0,JUN,JUN,-10.2,-10.3,-10.2,,,87.8,2.5,-11.9,654.8,,1018.3,3057.6,,7.5,308.0,6.6,23.8,27.0,7.4,26.6,,,,,285.0,164.0,,,,58.0,0.052
8b5b35b0-dd0c-11ed-8f1e-7bb69ddca4ec,8.229566 46.753026,2023-04-20 12:30:00+02:00,0,NATURAL,FULL_DEPTH,2,WET,SE,0,46.73127458964455,8.202323851768861,0,MER,MER,6.3,6.2,6.4,8.0,7.3,86.6,8.3,4.3,941.8,1011.4,1010.5,,,3.1,291.0,1.2,4.3,11.2,3.1,11.2,0.0,,0.8,,139.0,,,,127.0,0.0,0.078
20077a30-ec16-11ed-aa20-6507e99101f4,8.022203 46.505884,2023-05-06 14:00:00.000 +0200,0,PERSON,SLAB,2,WET,E,90,46.505884,8.022203,1,JUN,JUN,-2.4,-2.6,-2.2,,,73.0,3.8,-6.5,660.2,,1026.1,3108.0,,9.0,320.0,3.7,13.3,32.4,8.7,31.3,,,,,827.0,224.0,,,,57.0,0.275
be39a3d6-d2cf-47e2-870e-49c1b9134b29,8.422461 46.779843,2023-05-19 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,118,46.77481114444336,8.420752727580552,0,TIT,TIT,-2.9,-3.2,-2.4,,,86.1,4.2,-4.9,697.8,,1020.6,3072.9,,10.4,165.0,6.6,23.8,37.4,10.0,36.0,,,,,261.0,,,,,,0.076
e5f438a3-68c9-465f-a6d1-9ab6a2ebaf71,8.384832 46.783436,2023-04-04 08:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,N,38,46.77499008876625,8.364137918998672,0,TIT,TIT,-12.5,-13.3,-11.8,,,18.8,0.4,-31.7,688.7,,1008.2,2973.0,,19.4,315.0,4.7,16.9,69.8,18.7,67.3,,,,,471.0,,,,,,0.106
26f6eb66-fc4c-4eb2-aecd-11eeddba5a5a,7.964013 46.534843,2023-05-19 10:30:00+02:00,3,PERSON,SLAB,1,DRY,SE,163,46.54758484329921,7.975385316583955,0,JUN,JUN,-4.3,-5.3,-3.7,,,96.0,4.3,-4.8,656.8,,1021.2,3070.6,,10.0,146.0,8.3,29.9,36.0,9.9,35.6,,,,,520.0,288.0,,,,0.0,0.119
11f734d7-e1b6-4c3b-8fe6-abdd0b39cea0,8.385873 46.778735,2023-04-14 08:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,213,46.80137638652096,8.352205340933862,0,ENG,ENG,1.2,0.8,1.7,1.5,0.4,85.8,5.7,-1.0,891.7,,1009.9,,1421.1,5.4,267.0,2.3,8.3,19.4,5.3,19.1,0.0,,0.0,7.0,184.0,295.0,,,,0.0,0.073
1bae5ef4-62c9-4601-861f-8e5b286b94b1,8.422604 46.780389,2023-04-13 07:30:00+02:00,2,EXPLOSIVE,SLAB,2,DRY,N,24,46.74794226792535,8.386389903194608,0,TIT,TIT,-13.5,-13.7,-13.0,,,100.0,2.2,-13.5,683.5,,1001.1,2915.8,,10.2,306.0,5.7,20.5,36.7,9.9,35.6,,,,,127.0,,,,,,0.019
1851a448-559e-4572-8066-2824a030e41d,8.385872 46.778947,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,NE,188,46.79670983627537,8.36019128414932,0,ENG,ENG,0.4,0.3,0.5,0.4,0.1,96.9,6.1,0.0,899.4,,1018.4,,1488.0,2.5,94.0,1.4,5.0,9.0,2.3,8.3,0.0,,1.3,0.0,49.0,319.0,,,,0.0,0.026
fe8541fa-4448-482f-8c28-995faac1b624,8.419783 46.781356,2023-04-16 07:30:00+02:00,2,EXPLOSIVE,SLAB,1,DRY,N,83,46.79020074553616,8.397650696582811,0,ENG,ENG,0.4,0.3,0.5,0.4,0.1,96.9,6.1,0.0,899.4,,1018.4,,1488.0,2.5,94.0,1.4,5.0,9.0,2.3,8.3,0.0,,1.3,0.0,49.0,319.0,,,,0.0,0.026
c98d2b1a-9c67-4f2a-8b1b-1b27502b6c5d,8.423896 46.779967,2023-04-14 07:00:00+02:00,3,EXPLOSIVE,SLAB,1,DRY,NW,113,46.759371807045774,8.42392659790041,0,TIT,TIT,-13.4,-13.7,-13.1,,,99.4,2.2,-13.5,684.7,,1002.8,2929.1,,9.3,318.0,3.0,10.8,33.5,8.9,32.0,,,,,121.0,,,,,,0.023
d1dc6b80-4759-4599-8761-9b826a9ee094,8.401311 46.769587,2023-04-13 00:00:00.000 +0200,6,NATURAL,SLAB,3,DRY,NW,196,46.769587,8.401311,1,TIT,TIT,-10.0,-10.3,-9.6,,,98.5,2.8,-10.2,685.5,,1003.9,2936.3,,16.3,265.0,7.5,27.0,58.7,16.1,58.0,,,,,0.0,,,,,,-0.001
b2ae7f83-144e-4307-bbca-2bcde419c704,8.384786 46.783437,2023-04-19 08:30:00+02:00,4,EXPLOSIVE,LOOSE_SNOW,1,DRY,N,27,46.80422609450406,8.372195969409375,0,ENG,ENG,7.0,5.8,8.3,15.6,12.7,76.2,7.6,3.1,900.1,,1019.2,,1505.6,4.8,204.0,1.9,6.8,17.3,4.1,14.8,0.0,,0.0,0.0,545.0,295.0,,,,55.0,0.227
673e5d3c-9736-4824-ac24-c511ffd507c4,8.418437 46.784875,2023-04-16 08:00:00+02:00,4,EXPLOSIVE,SLAB,1,DRY,NW,66,46.80376095171249,8.425675388303654,0,ENG,ENG,0.4,0.3,0.5,0.8,0.6,97.4,6.1,0.1,899.6,,1018.7,,1490.1,1.8,95.0,1.1,4.0,6.5,1.7,6.1,0.0,,1.7,0.0,76.0,320.0,,,,0.0,0.037
59a9c34c-87a8-4479-9db9-c3a9d7e37faf,8.42632 46.777873,2023-04-25 07:00:00+02:00,3,EXPLOSIVE,SLAB,2,DRY,NE,64,46.759636503611894,8.418324887479026,0,TIT,TIT,-10.2,-10.4,-10.0,,,98.9,2.8,-10.3,687.7,,1006.9,2961.3,,16.3,291.0,10.1,36.4,58.7,15.8,56.9,,,,,90.0,,,,,,0.015
1bb8250c-f575-4cb3-84c9-194ae951bc8a,7.944832 46.554569,2023-05-05 12:00:00+02:00,7,NATURAL,UNKNOWN,4,WET,,0,46.573757864403426,7.920607666100978,0,JUN,JUN,-1.9,-2.3,-1.4,,,79.7,4.2,-5.0,661.1,,1027.3,3117.7,,8.7,152.0,4.1,14.8,31.3,8.4,30.2,,,,,882.0,246.0,,,,41.0,0.291
9312b9e3-9422-40e1-8539-92240b8f9de8,8.390152 46.787449,2023-04-14 07:30:00+02:00,2,EXPLOSIVE,LOOSE_SNOW,1,DRY,N,172,46.78638875033227,8.358914533308992,0,ENG,ENG,0.4,0.0,0.9,0.0,-0.3,90.5,5.7,-1.0,891.8,,1010.0,,1420.7,4.5,261.0,1.2,4.3,16.2,4.4,15.8,0.0,,0.1,8.0,75.0,298.0,,,,0.0,0.035
37f6f440-e68a-11ed-9633-279e930b62b5,7.970158 46.5442,2023-04-30 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,SE,143,46.50813869889675,7.929326923148018,0,JUN,JUN,-3.7,-4.4,-3.3,,,88.8,4.1,-5.3,656.2,,1020.4,3062.2,,5.7,135.0,4.4,15.8,20.5,5.5,19.8,,,,,676.0,258.0,,,,0.0,0.202
a7ed94b7-52d1-4b17-9928-83b4745ca8bf,8.307745 46.608205,2023-05-02 12:00:00.000 +0200,7,NATURAL,UNKNOWN,3,WET,,35,46.608205,8.307745,1,GRH,GRH,1.7,1.5,2.1,,,94.2,6.5,0.9,805.9,,1021.9,,1529.4,8.4,352.0,5.0,18.0,30.2,8.3,29.9,,,0.0,161.0,418.0,318.0,,,,0.0,0.138
c1bf9390-dd0b-11ed-8f1e-7bb69ddca4ec,8.237684 46.748368,2023-04-17 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,44,46.77525385284837,8.198810805843388,0,MER,MER,11.6,11.2,11.9,19.5,18.3,60.7,8.3,4.2,949.4,1018.2,1018.5,,,8.4,327.0,3.8,13.7,30.2,8.1,29.2,0.0,,0.0,,848.0,,,,368.0,39.0,0.412
87548817-41cb-4875-9f16-2dd62dfe20ab,8.382498 46.780197,2023-04-02 07:00:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,NE,146,46.78592304494026,8.42247974137885,0,TIT,TIT,-11.8,-11.9,-11.7,,,95.3,2.4,-12.4,688.8,,1008.4,2974.4,,8.9,313.0,5.2,18.7,32.0,8.8,31.7,,,,,127.0,,,,,,0.022
8500f990-d7a6-11ed-a8d1-4961cd70d9e1,8.209308 46.504515,2023-04-11 12:00:00+02:00,7,NATURAL,SLAB,4,WET,S,93,46.50604655682963,8.228787576230578,0,ULR,ULR,3.6,3.0,4.4,4.0,3.3,89.0,7.0,2.0,865.6,,1017.9,,1494.4,2.3,45.0,0.8,2.9,8.3,2.2,7.9,,,2.4,0.0,132.0,313.0,,,131.0,0.0,0.071
146fb98c-e881-4676-9e59-446d1d57d1c2,8.034003 46.784284,2023-04-18 10:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,S,0,46.74754719820076,8.065010892049585,0,BRZ,BRZ,,,,,,,,,950.6,,1017.2,,,6.1,107.0,2.6,9.4,22.0,6.0,21.6,,,0.0,,,,,,,,
c8a8b700-feb1-11ed-b35a-bf420b8ac344,8.01247 46.561817,2023-05-28 12:00:00+02:00,6,PERSON,SLAB,2,DRY,SE,190,46.52236769087812,7.974543112093242,0,JUN,JUN,-2.1,-2.7,-1.5,,,94.0,4.9,-3.0,660.2,,1026.0,3107.2,,5.6,309.0,2.6,9.4,20.2,5.5,19.8,,,,,773.0,289.0,,,,7.0,0.273
ab2a9319-7f29-4629-a314-d5965080c33e,8.421443 46.780432,2023-05-04 07:30:00+02:00,4,EXPLOSIVE,SLAB,2,DRY,N,78,46.73894307985518,8.411581950865402,0,TIT,TIT,0.3,0.1,0.6,,,29.4,1.8,-15.5,701.8,,1026.0,3118.3,,6.5,307.0,4.7,16.9,23.4,6.5,23.4,,,,,407.0,,,,,,0.18
33f93161-2ec3-46b0-ab16-f598e280759a,8.383072 46.779972,2023-04-12 08:00:00.000 +0200,4,EXPLOSIVE,SLAB,2,DRY,NE,77,46.779972,8.383072,1,TIT,TIT,-4.5,-4.7,-4.3,,,96.7,4.2,-5.0,689.8,,1009.7,2982.1,,21.3,256.0,9.9,35.6,76.7,20.0,72.0,,,,,216.0,,,,,,0.045
4067dd0b-f3b4-40af-8872-12824f7b55a6,8.423024 46.779666,2023-04-04 07:00:00+02:00,4,EXPLOSIVE,SLAB,3,DRY,NE,110,46.75231175339837,8.41594143728802,0,TIT,TIT,-13.3,-13.6,-13.1,,,20.2,0.5,-31.5,688.6,,1008.1,2972.7,,22.7,49.0,6.8,24.5,81.7,21.8,78.5,,,,,257.0,,,,,,0.081
